Country Name,Country Code,Indicator Name,Indicator Code,1980 [YR1980],2008 [YR2008]
Chad,TCD,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Chad,TCD,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Chad,TCD,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Chad,TCD,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Chad,TCD,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Chad,TCD,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Chad,TCD,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Chad,TCD,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Chad,TCD,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Channel Islands,CHI,GINI index,SI.POV.GINI,NA,NA
Channel Islands,CHI,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
Channel Islands,CHI,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
Channel Islands,CHI,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
Channel Islands,CHI,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
Channel Islands,CHI,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
Channel Islands,CHI,Income share held by second 20%,SI.DST.02ND.20,NA,NA
Channel Islands,CHI,Income share held by third 20%,SI.DST.03RD.20,NA,NA
Channel Islands,CHI,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
Channel Islands,CHI,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Channel Islands,CHI,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Channel Islands,CHI,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Channel Islands,CHI,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Channel Islands,CHI,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Channel Islands,CHI,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Channel Islands,CHI,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Channel Islands,CHI,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Channel Islands,CHI,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Chile,CHL,GINI index,SI.POV.GINI,NA,NA
Chile,CHL,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
Chile,CHL,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
Chile,CHL,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
Chile,CHL,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
Chile,CHL,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
Chile,CHL,Income share held by second 20%,SI.DST.02ND.20,NA,NA
Chile,CHL,Income share held by third 20%,SI.DST.03RD.20,NA,NA
Chile,CHL,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
Chile,CHL,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Chile,CHL,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Chile,CHL,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Chile,CHL,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Chile,CHL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Chile,CHL,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Chile,CHL,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Chile,CHL,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Chile,CHL,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
China,CHN,GINI index,SI.POV.GINI,NA,42.63
China,CHN,Income share held by fourth 20%,SI.DST.04TH.20,NA,22.7
China,CHN,Income share held by highest 10%,SI.DST.10TH.10,NA,31.05
China,CHN,Income share held by highest 20%,SI.DST.05TH.20,NA,47.87
China,CHN,Income share held by lowest 10%,SI.DST.FRST.10,NA,1.77
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,NA,4.78
China,CHN,Income share held by second 20%,SI.DST.02ND.20,NA,9.64
China,CHN,Income share held by third 20%,SI.DST.03RD.20,NA,15.01
China,CHN,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,3.24
China,CHN,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,10.06
China,CHN,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
China,CHN,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
China,CHN,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
China,CHN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,13.06
China,CHN,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,29.79
China,CHN,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
China,CHN,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
China,CHN,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Colombia,COL,GINI index,SI.POV.GINI,59.13,57.23
Colombia,COL,Income share held by fourth 20%,SI.DST.04TH.20,18.2,18.79
Colombia,COL,Income share held by highest 10%,SI.DST.10TH.10,47.45,45.24
Colombia,COL,Income share held by highest 20%,SI.DST.05TH.20,62.71,61.05
Colombia,COL,Income share held by lowest 10%,SI.DST.FRST.10,0.93,0.65
Colombia,COL,Income share held by lowest 20%,SI.DST.FRST.20,2.6,2.52
Colombia,COL,Income share held by second 20%,SI.DST.02ND.20,5.97,6.53
Colombia,COL,Income share held by third 20%,SI.DST.03RD.20,10.52,11.11
Colombia,COL,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,6.23,5.77
Colombia,COL,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,11.88,9.64
Colombia,COL,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Colombia,COL,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Colombia,COL,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Colombia,COL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,15.45,11.32
Colombia,COL,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,26.92,20.89
Colombia,COL,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,42
Colombia,COL,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,56.7
Colombia,COL,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,37.4
Comoros,COM,GINI index,SI.POV.GINI,NA,NA
Comoros,COM,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
Comoros,COM,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
Comoros,COM,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
Comoros,COM,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
Comoros,COM,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
Comoros,COM,Income share held by second 20%,SI.DST.02ND.20,NA,NA
Comoros,COM,Income share held by third 20%,SI.DST.03RD.20,NA,NA
Comoros,COM,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
Comoros,COM,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Comoros,COM,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Comoros,COM,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Comoros,COM,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Comoros,COM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Comoros,COM,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Comoros,COM,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Comoros,COM,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Comoros,COM,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
"Congo, Dem. Rep.",ZAR,GINI index,SI.POV.GINI,NA,NA
"Congo, Dem. Rep.",ZAR,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
"Congo, Dem. Rep.",ZAR,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
"Congo, Dem. Rep.",ZAR,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
"Congo, Dem. Rep.",ZAR,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
"Congo, Dem. Rep.",ZAR,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
"Congo, Dem. Rep.",ZAR,Income share held by second 20%,SI.DST.02ND.20,NA,NA
"Congo, Dem. Rep.",ZAR,Income share held by third 20%,SI.DST.03RD.20,NA,NA
"Congo, Dem. Rep.",ZAR,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
"Congo, Dem. Rep.",ZAR,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
"Congo, Dem. Rep.",ZAR,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
"Congo, Dem. Rep.",ZAR,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
"Congo, Dem. Rep.",ZAR,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
"Congo, Dem. Rep.",ZAR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
"Congo, Dem. Rep.",ZAR,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
"Congo, Dem. Rep.",ZAR,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
"Congo, Dem. Rep.",ZAR,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
"Congo, Dem. Rep.",ZAR,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
"Congo, Rep.",COG,GINI index,SI.POV.GINI,NA,NA
"Congo, Rep.",COG,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
"Congo, Rep.",COG,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
"Congo, Rep.",COG,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
"Congo, Rep.",COG,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
"Congo, Rep.",COG,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
"Congo, Rep.",COG,Income share held by second 20%,SI.DST.02ND.20,NA,NA
"Congo, Rep.",COG,Income share held by third 20%,SI.DST.03RD.20,NA,NA
"Congo, Rep.",COG,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
"Congo, Rep.",COG,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
"Congo, Rep.",COG,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
"Congo, Rep.",COG,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
"Congo, Rep.",COG,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
"Congo, Rep.",COG,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
"Congo, Rep.",COG,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
"Congo, Rep.",COG,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
"Congo, Rep.",COG,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
"Congo, Rep.",COG,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Costa Rica,CRI,GINI index,SI.POV.GINI,NA,48.87
Costa Rica,CRI,Income share held by fourth 20%,SI.DST.04TH.20,NA,20.17
Costa Rica,CRI,Income share held by highest 10%,SI.DST.10TH.10,NA,38.04
Costa Rica,CRI,Income share held by highest 20%,SI.DST.05TH.20,NA,54.19
Costa Rica,CRI,Income share held by lowest 10%,SI.DST.FRST.10,NA,1.43
Costa Rica,CRI,Income share held by lowest 20%,SI.DST.FRST.20,NA,4.27
Costa Rica,CRI,Income share held by second 20%,SI.DST.02ND.20,NA,8.5
Costa Rica,CRI,Income share held by third 20%,SI.DST.03RD.20,NA,12.87
Costa Rica,CRI,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,1.47
Costa Rica,CRI,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,2.3
Costa Rica,CRI,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Costa Rica,CRI,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Costa Rica,CRI,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Costa Rica,CRI,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,2.42
Costa Rica,CRI,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,4.99
Costa Rica,CRI,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Costa Rica,CRI,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Costa Rica,CRI,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Cote d'Ivoire,CIV,GINI index,SI.POV.GINI,NA,41.5
Cote d'Ivoire,CIV,Income share held by fourth 20%,SI.DST.04TH.20,NA,21.8
Cote d'Ivoire,CIV,Income share held by highest 10%,SI.DST.10TH.10,NA,31.75
Cote d'Ivoire,CIV,Income share held by highest 20%,SI.DST.05TH.20,NA,47.63
Cote d'Ivoire,CIV,Income share held by lowest 10%,SI.DST.FRST.10,NA,2.23
Cote d'Ivoire,CIV,Income share held by lowest 20%,SI.DST.FRST.20,NA,5.6
Cote d'Ivoire,CIV,Income share held by second 20%,SI.DST.02ND.20,NA,10.07
Cote d'Ivoire,CIV,Income share held by third 20%,SI.DST.03RD.20,NA,14.9
Cote d'Ivoire,CIV,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,7.5
Cote d'Ivoire,CIV,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,17.79
Cote d'Ivoire,CIV,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,15.3
Cote d'Ivoire,CIV,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,20.3
Cote d'Ivoire,CIV,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,9.5
Cote d'Ivoire,CIV,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,23.75
Cote d'Ivoire,CIV,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,46.34
Cote d'Ivoire,CIV,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,42.7
Cote d'Ivoire,CIV,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,54.2
Cote d'Ivoire,CIV,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,29.4
Croatia,HRV,GINI index,SI.POV.GINI,NA,33.65
Croatia,HRV,Income share held by fourth 20%,SI.DST.04TH.20,NA,21.62
Croatia,HRV,Income share held by highest 10%,SI.DST.10TH.10,NA,27.48
Croatia,HRV,Income share held by highest 20%,SI.DST.05TH.20,NA,41.96
Croatia,HRV,Income share held by lowest 10%,SI.DST.FRST.10,NA,3.33
Croatia,HRV,Income share held by lowest 20%,SI.DST.FRST.20,NA,8.05
Croatia,HRV,Income share held by second 20%,SI.DST.02ND.20,NA,12.21
Croatia,HRV,Income share held by third 20%,SI.DST.03RD.20,NA,16.16
Croatia,HRV,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,0.06
Croatia,HRV,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,0.09
Croatia,HRV,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Croatia,HRV,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Croatia,HRV,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Croatia,HRV,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,0.06
Croatia,HRV,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,0.09
Croatia,HRV,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Croatia,HRV,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Croatia,HRV,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Cuba,CUB,GINI index,SI.POV.GINI,NA,NA
Cuba,CUB,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
Cuba,CUB,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
Cuba,CUB,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
Cuba,CUB,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
Cuba,CUB,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
Cuba,CUB,Income share held by second 20%,SI.DST.02ND.20,NA,NA
Cuba,CUB,Income share held by third 20%,SI.DST.03RD.20,NA,NA
Cuba,CUB,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
Cuba,CUB,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Cuba,CUB,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Cuba,CUB,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Cuba,CUB,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Cuba,CUB,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Cuba,CUB,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Cuba,CUB,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Cuba,CUB,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Cuba,CUB,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Curacao,CUW,GINI index,SI.POV.GINI,NA,NA
Curacao,CUW,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
Curacao,CUW,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
Curacao,CUW,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
Curacao,CUW,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
Curacao,CUW,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
Curacao,CUW,Income share held by second 20%,SI.DST.02ND.20,NA,NA
Curacao,CUW,Income share held by third 20%,SI.DST.03RD.20,NA,NA
Curacao,CUW,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
Curacao,CUW,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Curacao,CUW,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Curacao,CUW,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Curacao,CUW,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Curacao,CUW,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Curacao,CUW,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Curacao,CUW,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Curacao,CUW,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Curacao,CUW,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Cyprus,CYP,GINI index,SI.POV.GINI,NA,NA
Cyprus,CYP,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
Cyprus,CYP,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
Cyprus,CYP,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
Cyprus,CYP,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
Cyprus,CYP,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
Cyprus,CYP,Income share held by second 20%,SI.DST.02ND.20,NA,NA
Cyprus,CYP,Income share held by third 20%,SI.DST.03RD.20,NA,NA
Cyprus,CYP,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
Cyprus,CYP,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Cyprus,CYP,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Cyprus,CYP,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Cyprus,CYP,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Cyprus,CYP,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Cyprus,CYP,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Cyprus,CYP,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Cyprus,CYP,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Cyprus,CYP,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Czech Republic,CZE,GINI index,SI.POV.GINI,NA,NA
Czech Republic,CZE,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
Czech Republic,CZE,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
Czech Republic,CZE,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
Czech Republic,CZE,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
Czech Republic,CZE,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
Czech Republic,CZE,Income share held by second 20%,SI.DST.02ND.20,NA,NA
Czech Republic,CZE,Income share held by third 20%,SI.DST.03RD.20,NA,NA
Czech Republic,CZE,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
Czech Republic,CZE,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Czech Republic,CZE,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Czech Republic,CZE,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Czech Republic,CZE,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Czech Republic,CZE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Czech Republic,CZE,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Czech Republic,CZE,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Czech Republic,CZE,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Czech Republic,CZE,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Denmark,DNK,GINI index,SI.POV.GINI,NA,NA
Denmark,DNK,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
Denmark,DNK,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
Denmark,DNK,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
Denmark,DNK,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
Denmark,DNK,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
Denmark,DNK,Income share held by second 20%,SI.DST.02ND.20,NA,NA
Denmark,DNK,Income share held by third 20%,SI.DST.03RD.20,NA,NA
Denmark,DNK,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
Denmark,DNK,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Denmark,DNK,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Denmark,DNK,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Denmark,DNK,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Denmark,DNK,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Denmark,DNK,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Denmark,DNK,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Denmark,DNK,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Denmark,DNK,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Djibouti,DJI,GINI index,SI.POV.GINI,NA,NA
Djibouti,DJI,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
Djibouti,DJI,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
Djibouti,DJI,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
Djibouti,DJI,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
Djibouti,DJI,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
Djibouti,DJI,Income share held by second 20%,SI.DST.02ND.20,NA,NA
Djibouti,DJI,Income share held by third 20%,SI.DST.03RD.20,NA,NA
Djibouti,DJI,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
Djibouti,DJI,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Djibouti,DJI,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Djibouti,DJI,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Djibouti,DJI,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Djibouti,DJI,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Djibouti,DJI,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Djibouti,DJI,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Djibouti,DJI,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Djibouti,DJI,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
Dominica,DMA,GINI index,SI.POV.GINI,NA,NA
Dominica,DMA,Income share held by fourth 20%,SI.DST.04TH.20,NA,NA
Dominica,DMA,Income share held by highest 10%,SI.DST.10TH.10,NA,NA
Dominica,DMA,Income share held by highest 20%,SI.DST.05TH.20,NA,NA
Dominica,DMA,Income share held by lowest 10%,SI.DST.FRST.10,NA,NA
Dominica,DMA,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA
Dominica,DMA,Income share held by second 20%,SI.DST.02ND.20,NA,NA
Dominica,DMA,Income share held by third 20%,SI.DST.03RD.20,NA,NA
Dominica,DMA,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,NA,NA
Dominica,DMA,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,NA,NA
Dominica,DMA,Poverty gap at national poverty line (%),SI.POV.NAGP,NA,NA
Dominica,DMA,Poverty gap at rural poverty line (%),SI.POV.RUGP,NA,NA
Dominica,DMA,Poverty gap at urban poverty line (%),SI.POV.URGP,NA,NA
Dominica,DMA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,NA,NA
Dominica,DMA,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,NA,NA
Dominica,DMA,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,NA,NA
Dominica,DMA,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,NA,NA
Dominica,DMA,Poverty headcount ratio at urban poverty line (% of urban population),SI.POV.URHC,NA,NA
